,name,year,wine ID,rating,price,winery,ratings_count,region,number_of_flavors,number_of_grapes,grapes,black_fruit,citrus_fruit,dried_fruit,earth,floral,microbio,non_oak,oak,red_fruit,spices,tree_fruit,tropical_fruit,vegetal
68,Grande Réserve Brut Champagne Grand Cru 'Bouzy' N.V.,N.V.,1108849,3.9,52.44612259920099,Andre Clouet,13463,Champagne Grand Cru 'Bouzy',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0010398870979722202,0.036618881378593184,0.0007427764985515859,0.020574909009878926,0.0011141647478273788,0.04159548391888881,0.03832726732526183,0.026888509247567405,0.004010993092178563,0.0032682165936269774,0.05659956918963084,0.002896828344351185,0.006833543786674589
69,Rosé Brut Champagne N.V.,N.V.,1152435,4.3,95.38446858685091,Bollinger,12150,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0022222222222222222,0.02419753086419753,0.0007407407407407407,0.015555555555555555,0.0031275720164609055,0.029300411522633744,0.035473251028806586,0.027901234567901233,0.056707818930041155,0.005102880658436214,0.019753086419753086,0.0008230452674897119,0.003950617283950617
70,Souverain Brut Champagne N.V.,N.V.,1145791,4.0,61.30641621570018,Henriot,12021,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0011646285666749854,0.04275850594792446,0.0012478163214374844,0.024374012145412197,0.0017469428500124782,0.04350719574078696,0.04683470593128691,0.03768405290741203,0.0033275101904999584,0.005407204059562433,0.051493220197986855,0.0029947591714499623,0.012977289742949838
71,Grande Réserve Brut Champagne N.V.,N.V.,16526,4.1,74.97171521653162,Gosset,11858,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0012649687974363299,0.038623713948389274,0.0012649687974363299,0.023106763366503625,0.0022769438353853937,0.034491482543430596,0.042334289087535844,0.03558778883454208,0.0032045876201720357,0.004553887670770787,0.049671108112666555,0.0026986001011975037,0.013155675493337831
72,Brut Majeur Champagne N.V.,N.V.,12318,3.9,52.44612259920099,Ayala,10805,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0005552984729291995,0.045441925034706156,0.001018047200370199,0.02128644146228598,0.002221193891716798,0.03035631652012957,0.033317908375751965,0.023692734844979177,0.0021286441462285977,0.003794539565016196,0.041462285978713556,0.0025913928736695973,0.006756131420638593
73,Première Cuvée Extra Brut Champagne N.V.,N.V.,1245747,4.1,71.55709436894232,Bruno Paillard,10078,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0011907124429450288,0.040087318912482635,0.0012899384798571146,0.025302639412581863,0.0023814248858900575,0.034927564993054175,0.03502679102996626,0.030561619368922405,0.006350466362373487,0.0042667195872196865,0.03482833895614209,0.0022821988489779717,0.011708672355626117
74,Brut Champagne Grand Cru 'Le Mesnil-sur-Oger' N.V.,N.V.,9237,3.9,66.04326549529013,Delamotte,9885,Champagne Grand Cru 'Le Mesnil-sur-Oger',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0005058168942842691,0.054021244309559936,0.00040465351542741526,0.026707132018209408,0.001618614061709661,0.0451188669701568,0.04329792615073343,0.0330804248861912,0.0019221041982802225,0.004552352048558422,0.05199797673242286,0.0030349013657056147,0.010015174506828529
75,Mosaïque Brut Champagne N.V.,N.V.,98302,3.8,51.117078556726106,Jacquart,9677,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0007233646791360959,0.03131135682546244,0.0013433915469670352,0.014880644827942545,0.001860080603492818,0.03058799214632634,0.032344734938514,0.025317763769763357,0.0016534049808825048,0.002790120905239227,0.040921773276841995,0.0022734318487134444,0.008680376149633151
76,Brut Champagne N.V.,N.V.,1163819,4.1,149.94343043306324,Champagne Barons de Rothschild,9547,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0005237247302817639,0.03875563004085053,0.0012569393526762334,0.02555776683775008,0.0021996438671834082,0.04294542788310464,0.04462134702000629,0.034775322090709125,0.0017806640829579972,0.004085052896197759,0.049858594322823926,0.0027233685974651723,0.014350057609720331
77,Brut Nature Silver Champagne Grand Cru 'Bouzy' N.V.,N.V.,1177661,3.8,54.490805741470034,Andre Clouet,8938,Champagne Grand Cru 'Bouzy',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0008950548221078541,0.04117252181696129,0.00190199149697919,0.029313045424032222,0.0008950548221078541,0.03457149250391586,0.037592302528529874,0.021257552025061535,0.0034683374356679346,0.002349518908033117,0.055493398970686954,0.0012307003803982994,0.005594092638174088
78,Rosé Sauvage Brut Champagne N.V.,N.V.,1212618,3.9,64.71422145281525,Piper-Heidsieck,7115,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.006746310611384399,0.027687983134223472,0.001546029515108925,0.011806043569922698,0.0019676739283204497,0.019536191145467324,0.024174279690794095,0.021222768798313422,0.04848910751932537,0.004778636683063949,0.012649332396345749,0.0011243851018974,0.006605762473647224
79,Prélude Grands Crus Brut Champagne N.V.,N.V.,1194099,4.2,88.56885811262077,Taittinger,6608,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.001513317191283293,0.043734866828087166,0.0009079903147699758,0.027239709443099273,0.004842615012106538,0.04766949152542373,0.04888014527845036,0.04267554479418886,0.002572639225181598,0.007415254237288136,0.043886198547215496,0.0031779661016949155,0.012409200968523002
80,Sainte Anne Brut N.V.,N.V.,1381021,4.0,61.3336786575971,Chartogne-Taillet,5646,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.001771165426850868,0.049238398866454126,0.0021253985122210413,0.02922422954303932,0.003542330853701736,0.04303931987247609,0.0522493800921006,0.04321643641516117,0.003542330853701736,0.007616011335458732,0.06783563584838824,0.003188097768331562,0.012043924902585901
81,Royale Réserve Non Dosé Champagne N.V.,N.V.,1252845,4.1,68.12202668993032,Philipponnat,5201,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0007690828686791001,0.03441645837338973,0.0015381657373582003,0.022303403191693907,0.0021149778888675257,0.01980388386848683,0.025956546817919632,0.023457027494712554,0.0019227071716977505,0.004037685060565276,0.03057104402999423,0.0009613535858488752,0.006921745818111902
82,Collection 242 Champagne N.V.,N.V.,9767137,4.2,64.71422145281525,Louis Roederer,5182,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0007719027402547279,0.06947124662292552,0.0005789270551910459,0.04052489386337321,0.0042454650714010035,0.060015438054805095,0.0781551524507912,0.07101505210343496,0.0028946352759552296,0.008104978772674644,0.0866460825935932,0.0034735623311462757,0.020841373986877652
83,Blanc de Blancs Brut Champagne Grand Cru N.V.,N.V.,15617,4.4,115.83130000954137,Billecart-Salmon,5156,Champagne Grand Cru,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0005818463925523662,0.04460822342901474,0.000969743987587277,0.03394103956555469,0.003878975950349108,0.051978277734678044,0.05663304887509697,0.04965089216446858,0.00252133436772692,0.0069821567106283944,0.04654771140418929,0.0034910783553141972,0.015709852598913887
84,Bouzy Grand Cru Les Parcelles Extra Brut N.V.,N.V.,5260267,4.2,80.87403388721494,Pierre Paillard,5059,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0011860051393556038,0.051986558608420635,0.000790670092903736,0.034987151610990315,0.003953350464518679,0.056335244119391184,0.06463728009488041,0.0523818936548725,0.009092706068392962,0.005930025696778019,0.07471832377940305,0.003953350464518679,0.012057718916781974
85,Amarone della Valpolicella Classico 2016,2016,7103,4.3,101.63438339171996,Tommasi,5036,Amarone della Valpolicella Classico,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.32803812549642575,0.008737092930897538,0.2124702144559174,0.2825655281969817,0.02323272438443209,0.06791104050833995,0.24880857823669578,0.46048451151707703,0.3006354249404289,0.16382049245432884,0.007744241461477363,0.004567116759332804,0.02779984114376489
86,Shaman Champagne Grand Cru N.V.,N.V.,4916944,4.1,78.34544240127555,Marguet,4903,Champagne Grand Cru,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0014276973281664286,0.025698551906995718,0.0010197838058331635,0.02223128696716296,0.0028553946563328572,0.026514378951662247,0.030389557413828268,0.02733020599632878,0.011217621864164798,0.0057107893126657145,0.03671221700999388,0.0012237405669997961,0.012033448908831328
87,Blanc de Blancs Champagne N.V.,N.V.,1151126,4.1,92.010741402107,Henriot,4831,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.00020699648105982198,0.042227282136203685,0.0010349824052991099,0.028979507348375077,0.004553922583316084,0.043262264541502796,0.04595321879528048,0.0413992962119644,0.001448975367418754,0.004553922583316084,0.05319809563237425,0.002483957772717864,0.013040778306768785
88,7 Crus Brut Champagne Grand Cru 'Avize' N.V.,N.V.,2211808,4.2,115.18381701448948,Agrapart & Fils,4120,Champagne Grand Cru 'Avize',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0004854368932038835,0.045873786407766994,0.0014563106796116505,0.03713592233009709,0.002669902912621359,0.03859223300970874,0.04441747572815534,0.04150485436893204,0.0014563106796116505,0.00703883495145631,0.05048543689320388,0.001941747572815534,0.010194174757281554
89,Le Serre Nuove 2018,2018,22448,4.4,108.36820654025937,Ornellaia,4089,Bolgheri,13,3,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese']",0.3262411347517731,0.004402054292002935,0.02690144289557349,0.2966495475666422,0.034482758620689655,0.03888481291269259,0.25189532893127903,0.3930056248471509,0.20665199315236,0.20836390315480557,0.0022010271460014674,0.001222792858889704,0.022743947175348497
90,Brut Grand Rosé Champagne N.V.,N.V.,16528,4.1,95.41854663922209,Gosset,4064,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0027066929133858267,0.04601377952755906,0.0027066929133858267,0.018208661417322834,0.0034448818897637795,0.03297244094488189,0.03125,0.021161417322834646,0.07135826771653543,0.006151574803149607,0.02436023622047244,0.0022145669291338582,0.007135826771653544
91,10 Year Old Tawny Port N.V.,N.V.,81311,4.0,67.46091247393001,Quinta do Noval,4029,Porto,13,3,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz']",0.015140233308513279,0.0037230081906180195,0.03276247207743857,0.023579051873914122,0.0004964010920824026,0.024571854058078928,0.05584512285927029,0.055348721767187886,0.015140233308513279,0.012906428394142468,0.004219409282700422,0.0002482005460412013,0.009183420203524448
92,Toro 2016,2016,77172,4.5,98.39015280598642,Pintia,4011,Toro,13,1,['Tempranillo'],0.32710047369733236,0.008227374719521317,0.0431313886811269,0.30416355023684866,0.03340812764896534,0.05509847918224882,0.3091498379456495,0.4579905260533533,0.1580653203689853,0.2418349538768387,0.0037397157816005983,0.0014958863126402393,0.01894789329344303
93,Blanc de Blancs Brut Champagne N.V.,N.V.,1857637,4.4,70.05945532030903,Ruinart,33689,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.00017809967645225446,0.03253287423194515,0.000415565911721927,0.01763186796877319,0.0022262459556531807,0.029712962688117784,0.02914898037935231,0.025052687820950457,0.0009201816616699813,0.0033838938525928347,0.03464038706996349,0.003561993529045089,0.006827154264003087
94,Nectar Impérial (Demi-Sec) Champagne N.V.,N.V.,19919,4.2,56.73913827872237,Moët & Chandon,17413,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0006317119393556538,0.010624246252799632,0.0006317119393556538,0.015735370125768103,0.001091138804341584,0.010681674610922873,0.008556825360362947,0.008384540285993223,0.0020674208924366853,0.0032734164130247515,0.024579337276747257,0.006087405961063573,0.0020674208924366853
95,I Gran Reserva 2005,2005,2061837,4.0,80.08226724023878,Bodegas Faustino,12516,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.1206455736657079,0.008069670821348674,0.034755512943432404,0.20493767976989455,0.008948545861297539,0.03683285394694791,0.20110258868648132,0.30089485458612975,0.1606743368488335,0.1623521891978268,0.0028763183125599234,0.0015979546180888463,0.013023330137424098
96,Amarone della Valpolicella Classico 2012,2012,7103,4.3,59.33504656598418,Tommasi,12242,Amarone della Valpolicella Classico,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.13494527038065676,0.0035941839568697925,0.08740401895115177,0.11623917660512988,0.009557261885312857,0.02793661166476066,0.10235255677176931,0.18942983172684202,0.12367260251592876,0.06739094919130861,0.0031857539617709523,0.0018787779774546642,0.011436039862767521
97,20 Year Old Tawny Port N.V.,N.V.,1153679,4.4,50.013831480449504,W. & J. Graham's,11879,Porto,13,3,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz']",0.014310968936779191,0.015321154979375369,0.04343799983163566,0.025759744086202543,0.0011785503830288745,0.03038976344810169,0.06389426719420827,0.06397844936442461,0.01111204646855796,0.01389005808569745,0.0056402054044953276,0.0016836434043269635,0.008081488340769424
98,I Gran Reserva 2001,2001,2061837,4.0,80.08226724023878,Bodegas Faustino,11726,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.1287736653590312,0.008613337881630564,0.037097049292171246,0.21874466996418215,0.009551424185570527,0.03931434419239297,0.2146512024560805,0.32116663823980895,0.17149923247484222,0.1732901245096367,0.003070100631076241,0.0017056114617090227,0.013900733412928535
99,20 Year Old Tawny Port N.V.,N.V.,1155355,4.3,50.013831480449504,Taylor's,8509,Porto,13,3,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz']",0.020213891174051004,0.009871900340815608,0.04595134563403455,0.026442590198613232,0.0009401809848395816,0.02409213773651428,0.06910330238570925,0.0714537548478082,0.013985192149488776,0.016570689857797628,0.006463744270772124,0.0012927488541544247,0.008461628863556234
100,Paso Robles Cabernet Sauvignon 2019,2019,5866389,4.5,70.6608240355048,Austin Hope,8426,Paso Robles,13,1,['Cabernet Sauvignon'],0.2859007832898172,0.0029670068834559697,0.03643484452883931,0.18134346071682886,0.01079990505577973,0.028601946356515546,0.27070970804652267,0.38523617374792307,0.18181818181818182,0.23142653690956563,0.0028483266081177306,0.0007120816520294327,0.009019700925706147
101,I Gran Reserva 2004,2004,2061837,4.0,80.08226724023878,Bodegas Faustino,7828,Rioja,13,3,"['Tempranillo', 'Graciano', 'Garnacha']",0.19289729177312212,0.01290240163515585,0.055569749616760346,0.3276699029126214,0.01430761369443025,0.05889115993868166,0.3215380684721513,0.48109351047521715,0.25689831374552885,0.25958099131323453,0.004598875830352581,0.0025549310168625446,0.02082268778742974
102,Tignanello 2017,2017,1652,4.6,88.20074489538189,Antinori,7778,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.40755978400617127,0.010799691437387503,0.04795577269220879,0.49254307019799437,0.042941630239136025,0.0739264592440216,0.3875032141938802,0.6049112882489072,0.35741835947544354,0.25597840061712523,0.006556955515556699,0.0017999485728979173,0.03304191308819748
103,Rosé Brut Champagne ,,1142212,4.1,50.94595298900297,Deutz,7569,Champagne,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0036992997753996565,0.026291451975161844,0.0005284713964856652,0.01360813845950588,0.0031708283789139914,0.027348394768133173,0.026687805522526094,0.023120623596247853,0.050865371911745276,0.004888360417492403,0.018760734575241116,0.001321178491214163,0.0054168318139780685
104,ARTEMIS Cabernet Sauvignon 2017,2017,1107336,4.5,86.29426924970292,Stag's Leap Wine Cellars,7322,Napa Valley,13,1,['Cabernet Sauvignon'],0.3911499590275881,0.00409724119093144,0.03182190658290085,0.25703359737776565,0.018847309478284623,0.05599562960939634,0.30742966402622235,0.5154329418191751,0.23586451789128654,0.2624965856323409,0.0057361376673040155,0.00204862059546572,0.017208413001912046
105,Red Blend 2018,2018,7069,4.4,73.1164129558876,The Prisoner,7277,California,13,4,"['Shiraz/Syrah', 'Cabernet Sauvignon', 'Merlot', 'Zinfandel']",0.4604919609729284,0.005771609179606981,0.07379414593926069,0.26137144427648756,0.016490311941734233,0.06170125051532225,0.4027758691768586,0.6372131372818469,0.36539782877559435,0.3645733131785076,0.0061838669781503364,0.0019238697265356603,0.016078054143190874
106,Amarone della Valpolicella Classico 2010,2010,7103,4.4,61.560110812208585,Tommasi,6637,Amarone della Valpolicella Classico,13,3,"['Corvina', 'Rondinella', 'Corvinone']",0.24890763899352117,0.006629501280699111,0.1612174175079102,0.21440409823715534,0.017628446587313544,0.051529305409070365,0.1887901160162724,0.34940485158957363,0.2281151122495103,0.12430314901310834,0.005876148862437848,0.003465421124001808,0.021093867711315353
107,Tignanello 2018,2018,1652,4.7,119.77260244316064,Antinori,6235,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.5084202085004009,0.01347233360064154,0.05982357658380112,0.6144346431435445,0.053568564554931836,0.09222133119486768,0.48340016038492384,0.7546110665597434,0.4458700882117081,0.31932638331996793,0.00817963111467522,0.0022453889334402566,0.041218925421010424
108,Brut Tradition Champagne Grand Cru 'Ambonnay' N.V.,N.V.,81855,4.3,88.20074489538189,Egly-Ouriet,6221,Champagne Grand Cru 'Ambonnay',13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.0019289503295290146,0.03697154798263945,0.0019289503295290146,0.033113647323581415,0.00176820446873493,0.04902748754219579,0.05047420028934255,0.0458125703263141,0.006269088570969298,0.006912072014145636,0.04902748754219579,0.0048223758238225365,0.011895193698762256
109,Guidalberto 2016,2016,5080,4.2,84.84310290220542,Tenuta San Guido,6164,Toscana,13,4,"['Cabernet Sauvignon', 'Merlot', 'Sangiovese', 'Canaiolo Nero']",0.231829980532122,0.0055158987670343934,0.018494484101232965,0.2081440622972096,0.025794938351719664,0.03066190785204413,0.18153796236210254,0.28163530175210905,0.1836469824789098,0.14892926670992862,0.004380272550292018,0.0014600908500973394,0.018494484101232965
110,Longitude Blanc de Blancs Champagne Premier Cru N.V.,N.V.,2057239,4.2,51.116340791641775,Larmandier-Bernier,6063,Champagne Premier Cru,13,3,"['Chardonnay', 'Pinot Noir', 'Pinot Meunier']",0.00032986970146792015,0.04156358238495794,0.0009896091044037606,0.03612073231073726,0.002474022761009401,0.03908955962394854,0.04123371268349002,0.03875968992248062,0.0016493485073396008,0.005772719775688603,0.045686953653306946,0.0021441530595414813,0.009236351641101764
